"date_utc","date_time_utc","hdao_price"
2021-04-25,"2021-04-25 19:32:04",6.89621799833611
2021-04-25,"2021-04-25 19:40:02",6.88812906690071
2021-04-25,"2021-04-25 19:50:03",7.14977073241317
2021-04-25,"2021-04-25 20:00:03",6.85272064825052
2021-04-25,"2021-04-25 20:10:02",6.88606570769298
2021-04-25,"2021-04-25 20:20:02",6.51212774255429
2021-04-25,"2021-04-25 20:30:02",6.3514985139243
2021-04-25,"2021-04-25 20:40:02",6.43870348554275
2021-04-25,"2021-04-25 20:50:02",6.4507897247244
2021-04-25,"2021-04-25 21:00:03",6.3094848735149
2021-04-25,"2021-04-25 21:10:02",6.01077920071626
2021-04-25,"2021-04-25 21:20:03",6.00804095095684
2021-04-25,"2021-04-25 21:30:02",6.29366027980345
2021-04-25,"2021-04-25 21:40:02",6.11334600459689
2021-04-25,"2021-04-25 21:50:02",5.59836602911317
2021-04-25,"2021-04-25 22:00:03",5.77467022005489
2021-04-25,"2021-04-25 22:10:02",5.78643236637305
2021-04-25,"2021-04-25 22:20:03",5.72289775323152
2021-04-25,"2021-04-25 22:30:03",5.71282664926302
2021-04-25,"2021-04-25 22:40:02",5.78415031220092
2021-04-25,"2021-04-25 22:50:02",6.23684908544043
2021-04-25,"2021-04-25 23:00:03",6.1456515880897
2021-04-25,"2021-04-25 23:10:03",6.12575607839551
2021-04-25,"2021-04-25 23:20:03",6.52919319166882
2021-04-25,"2021-04-25 23:30:03",6.31685925664526
2021-04-25,"2021-04-25 23:40:02",6.63445941384104
2021-04-25,"2021-04-25 23:50:02",6.73228599283467
2021-04-26,"2021-04-26 00:00:03",6.70510467965134
2021-04-26,"2021-04-26 00:10:02",6.67348659979515
2021-04-26,"2021-04-26 00:20:03",6.08393647122834
2021-04-26,"2021-04-26 00:30:03",6.11307292322892
2021-04-26,"2021-04-26 00:40:03",5.24405470233862
2021-04-26,"2021-04-26 00:50:03",5.26826479842603
2021-04-26,"2021-04-26 01:00:03",5.25210597994569
2021-04-26,"2021-04-26 01:10:03",5.52389584163654
2021-04-26,"2021-04-26 01:20:02",6.03453929514414
2021-04-26,"2021-04-26 01:30:02",6.16694498837636
2021-04-26,"2021-04-26 01:40:02",6.2334918568022
2021-04-26,"2021-04-26 01:50:03",6.44670250022446
2021-04-26,"2021-04-26 02:00:03",6.39564244860766
2021-04-26,"2021-04-26 02:10:02",6.3982231433786
2021-04-26,"2021-04-26 02:20:02",6.34364824883422
2021-04-26,"2021-04-26 02:30:02",6.35486124150012
2021-04-26,"2021-04-26 02:40:02",6.34123865858475
2021-04-26,"2021-04-26 02:50:02",6.34123865858475
2021-04-26,"2021-04-26 03:00:03",6.33863781212235
2021-04-26,"2021-04-26 03:10:02",6.35040039578807
2021-04-26,"2021-04-26 03:20:02",6.36051500149478
2021-04-26,"2021-04-26 03:30:02",6.36051500115555
2021-04-26,"2021-04-26 03:40:03",6.45612902075807
2021-04-26,"2021-04-26 03:50:03",6.46016195749107
2021-04-26,"2021-04-26 04:00:02",6.46376054109297
2021-04-26,"2021-04-26 04:10:03",6.48030627006613
2021-04-26,"2021-04-26 04:20:02",6.58278941520864
2021-04-26,"2021-04-26 04:30:02",6.58354086706629
2021-04-26,"2021-04-26 04:40:03",6.63059174905285
2021-04-26,"2021-04-26 04:50:02",6.66590986361338
2021-04-26,"2021-04-26 05:00:02",6.63946264932971
2021-04-26,"2021-04-26 05:10:02",6.21079834368495
2021-04-26,"2021-04-26 05:20:03",6.19195498037717
2021-04-26,"2021-04-26 05:30:03",6.26034388012154
2021-04-26,"2021-04-26 05:40:03",6.2428993367217
2021-04-26,"2021-04-26 05:50:03",6.257541611186
2021-04-26,"2021-04-26 06:00:03",6.17145079465047
2021-04-26,"2021-04-26 06:10:03",6.1973011426651
2021-04-26,"2021-04-26 06:20:02",6.20457138680714
2021-04-26,"2021-04-26 06:30:02",6.18076763360439
2021-04-26,"2021-04-26 06:40:02",6.1995168448747
2021-04-26,"2021-04-26 06:50:03",6.11648639868659
2021-04-26,"2021-04-26 07:00:02",6.0805152748051
2021-04-26,"2021-04-26 07:10:03",6.08498380040271
2021-04-26,"2021-04-26 07:20:02",6.07086279819104
2021-04-26,"2021-04-26 07:30:02",6.46341771802411
2021-04-26,"2021-04-26 07:40:02",6.11843786222818
2021-04-26,"2021-04-26 07:50:03",6.08793714177049
2021-04-26,"2021-04-26 08:00:03",6.0990555400205
2021-04-26,"2021-04-26 08:10:02",5.79620596096976
2021-04-26,"2021-04-26 08:20:02",5.78921969515215
2021-04-26,"2021-04-26 08:30:02",5.77303984288262
2021-04-26,"2021-04-26 08:40:02",4.75239124549694
2021-04-26,"2021-04-26 08:50:02",5.3159286597211
